Query_id	Query_length	Query_start	Query_end	Subject_id	Subject_length	Subject_start	Subject_end	Identity	Positive	Gap	Align_length	Score	E_value	Query_annotation	Subject_annotation
ZS_1_scaffold5995_3	952	570	633	ISRel2	1047	495	558	0.9	--	0	64	79.8	6e-15	length=952 	Family:IS481
ZS_1_scaffold6224_3	1462	364	413	ISAzo21	2423	606	558	0.9	--	0.02	50	52.0	2e-06	length=1462 	Family:IS66
ZS_1_scaffold6240_9	742	690	742	ISPa42	16941	8980	8928	0.94	--	0	53	81.8	1e-15	length=742 	Family:Tn3
ZS_1_scaffold63491_3	1553	511	568	ISBxe2	1287	254	311	0.91	--	0	58	75.8	2e-13	length=1553 	Family:IS3
ZS_1_scaffold6454_3	587	2	58	TnAs2	8650	4827	4883	0.92	--	0	57	81.8	1e-15	length=587 	Family:Tn3
ZS_1_scaffold65269_2	1615	1193	1248	ISPa42	16941	10678	10623	0.92	--	0	56	79.8	1e-14	length=1615 	Family:Tn3
ZS_1_scaffold6942_5	2674	227	277	ISTni2	3451	1107	1157	0.9	--	0	51	61.9	4e-09	length=2674 	Family:IS481
ZS_1_scaffold69739_6	3422	2599	2651	ISBmu3	2697	1350	1298	0.92	--	0	53	73.8	1e-12	length=3422 	Family:IS21
ZS_1_scaffold6980_7	16092	10122	10177	ISVsp2	2089	1702	1757	0.91	--	0	56	71.9	3e-11	length=16092 	Family:IS1634
ZS_1_scaffold7032_2	667	1	667	ISPa38	6455	3556	4222	1	--	0	667	1322	0.0	length=667 	Family:Tn3
ZS_1_scaffold7090_1	790	492	565	ISMch3	1510	1222	1149	0.9	--	0	74	91.7	1e-18	length=790 	Family:IS3
ZS_1_scaffold7124_1	928	235	284	ISBmu8	1165	667	716	0.9	--	0	50	60.0	6e-09	length=928 	Family:IS630
ZS_1_scaffold7133_7	1458	805	858	ISPa63	2654	522	469	0.9	--	0	54	67.9	4e-11	length=1458 	Family:IS21
ZS_1_scaffold7902_3	782	660	751	ISPko4	1524	532	441	0.9	--	0	92	111	1e-24	length=782 	Family:IS3
ZS_1_scaffold82965_3	873	219	268	ISThsp10	2501	2076	2027	0.9	--	0	50	60.0	5e-09	length=873 	Family:IS21
ZS_1_scaffold90105_5	870	670	730	ISThsp5	2652	523	463	0.91	--	0	61	81.8	1e-15	length=870 	Family:IS21
ZS_1_scaffold9481_2	1932	1514	1574	TnXo19	18767	4784	4724	0.9	--	0	61	73.8	8e-13	length=1932 	Family:Tn3
Query_id	Query_length	Query_start	Query_end	Subject_id	Subject_length	Subject_start	Subject_end	Identity	Positive	Gap	Align_length	Score	E_value	Query_annotation	Subject_annotation
ZS_3_C8465834_1	501	1	501	ISSp1	1646	1520	1020	1	--	0	501	993	0.0	length=501 	Family:IS1380
ZS_3_C8466868_1	502	75	134	ISMpo10	4911	1493	1552	0.9	--	0	60	71.9	8e-13	length=502 	Family:Tn3
ZS_3_C8468324_1	504	219	278	ISMyma10	1352	975	1034	0.91	--	0	60	79.8	3e-15	length=504 	Family:IS3
ZS_3_C8468324_1	504	372	421	ISMyma10	1352	1128	1177	0.9	--	0	50	60.0	3e-09	length=504 	Family:IS3
ZS_3_C8468764_1	504	130	182	ISStma11	4621	2804	2856	0.9	--	0	53	65.9	5e-11	length=504 	Family:ISL3
ZS_3_C8468938_1	505	401	453	TnAs2	8650	8548	8496	0.92	--	0	53	73.8	2e-13	length=505 	Family:Tn3
ZS_3_C8470156_1	506	36	85	ISAzo4	2757	2178	2129	0.9	--	0	50	60.0	3e-09	length=506 	Family:IS21
ZS_3_C8470214_1	506	416	499	ISAzo40	1694	1104	1187	0.9	--	0	84	103	2e-22	length=506 	Family:IS1380
ZS_3_C8470644_1	506	303	359	ISCte4	1019	819	875	0.91	--	0	57	73.8	2e-13	length=506 	Family:IS481
ZS_3_C8472136_1	508	375	425	ISRta2	1386	168	218	0.92	--	0	51	69.9	3e-12	length=508 	Family:IS256
ZS_3_C8475599_1	512	6	67	ISMav4	1089	341	279	0.9	--	0.01	63	69.9	3e-12	length=512 	Family:IS481
ZS_3_C8487515_1	525	436	521	ISAzo28	1486	1266	1351	0.91	--	0	86	115	6e-26	length=525 	Family:IS110
ZS_3_C8487611_1	525	1	525	TnAs1	6694	6138	5614	0.94	--	0	525	811	0.0	length=525 	Family:Tn3
ZS_3_C8490477_1	529	1	529	ISStma11	4621	3990	3462	0.99	--	0	529	1033	0.0	length=529 	Family:ISL3
ZS_3_C8490567_1	529	9	529	ISSsp5	2501	1039	519	0.95	--	0	521	842	0.0	length=529 	Family:IS21
ZS_3_C8491879_1	530	33	85	ISAtu4	1241	993	1045	0.9	--	0	53	65.9	5e-11	length=530 	Family:IS3
ZS_3_C8492767_1	532	296	347	ISAtu2	1353	308	257	0.92	--	0	52	71.9	8e-13	length=532 	Family:IS5
ZS_3_C8497591_1	538	453	518	ISAzo4	2757	2465	2530	0.93	--	0	66	99.6	4e-21	length=538 	Family:IS21
ZS_3_C8507279_1	551	337	387	ISAzs17	7252	1844	1894	0.9	--	0	51	61.9	8e-10	length=551 	Family:Tn3
ZS_3_C8510405_1	556	270	319	ISVei3	1080	619	570	0.94	--	0	50	75.8	6e-14	length=556 	Family:IS481
ZS_3_C8510959_1	557	327	557	ISMsm3	1695	519	749	0.9	--	0	231	276	3e-74	length=557 	Family:IS1380
ZS_3_C8514303_1	562	424	482	ISAisp6	2657	469	527	0.91	--	0	59	77.8	1e-14	length=562 	Family:IS21
ZS_3_C8519013_1	569	46	112	IS481	1043	893	827	0.91	--	0	67	85.7	6e-17	length=569 	Family:IS481
ZS_3_C8519813_1	570	26	75	ISAve1	1393	1210	1161	0.94	--	0	50	75.8	6e-14	length=570 	Family:IS110
ZS_3_C8519953_1	571	330	381	ISCARN93	1311	1003	1054	0.9	--	0	52	63.9	2e-10	length=571 	Family:IS4
ZS_3_C8522471_1	575	1	144	IS881	3033	1192	1335	0.9	--	0	144	182	3e-46	length=575 	Family:IS5
ZS_3_C8523015_1	576	1	166	TnAs3	18735	2152	1987	0.92	--	0	166	234	1e-61	length=576 	Family:Tn3
ZS_3_C8523845_1	577	322	373	ISPa133	1229	984	1035	0.9	--	0	52	63.9	2e-10	length=577 	Family:IS3
ZS_3_C8524627_1	579	482	572	ISAzo14	1925	318	408	0.91	--	0	91	117	2e-26	length=579 	Family:IS1634
ZS_3_C8528178_1	585	1	61	ISTha1	1301	61	1	0.95	--	0	61	97.6	2e-20	length=585 	Family:ISAs1
ZS_3_C8528764_1	586	310	362	ISRhru4	1411	1159	1211	0.92	--	0	53	73.8	2e-13	length=586 	Family:IS256
ZS_3_C8528916_1	586	49	99	ISPa40	6592	128	178	0.92	--	0	51	69.9	4e-12	length=586 	Family:Tn3
ZS_3_C8531192_1	590	183	235	ISAzo13	1305	1070	1018	0.9	--	0	53	65.9	6e-11	length=590 	Family:ISAzo13
ZS_3_C8531922_1	591	1	591	IS1071	3201	868	1458	1	--	0	591	1172	0.0	length=591 	Family:Tn3
ZS_3_C8532334_1	592	84	149	ISAve1	1393	1281	1345	0.9	--	0.01	66	75.8	6e-14	length=592 	Family:IS110
ZS_3_C8535048_1	597	293	342	ISSsp4	2558	2213	2164	0.92	--	0	50	67.9	1e-11	length=597 	Family:IS21
ZS_3_C8535364_1	597	353	407	ISAzo18	1471	649	595	0.9	--	0	55	69.9	4e-12	length=597 	Family:IS3
ZS_3_C8540800_1	608	108	169	ISAzo2	1545	1422	1361	0.91	--	0	62	83.8	3e-16	length=608 	Family:IS1182
ZS_3_C8542858_1	612	527	581	TnXo19	18767	5384	5438	0.92	--	0	55	77.8	2e-14	length=612 	Family:Tn3
ZS_3_C8542946_1	612	529	609	ISMsm10	1661	678	598	0.9	--	0	81	97.6	2e-20	length=612 	Family:IS1380
ZS_3_C8542970_1	612	127	190	ISAnsp11	1510	1168	1105	0.92	--	0	64	87.7	2e-17	length=612 	Family:IS3
ZS_3_C8543534_1	614	361	425	ISSal1	2528	1333	1397	0.9	--	0	65	81.8	1e-15	length=614 	Family:IS66
ZS_3_C8543610_1	614	562	611	ISStma13	1216	937	986	0.9	--	0	50	60.0	4e-09	length=614 	Family:IS3
ZS_3_C8545382_1	618	472	525	ISAzs10	1307	490	543	0.92	--	0	54	75.8	6e-14	length=618 	Family:IS5
ZS_3_C8546444_1	620	404	454	ISAav4	1308	1072	1022	0.92	--	0	51	69.9	4e-12	length=620 	Family:IS3
ZS_3_C8547972_1	623	20	78	ISMsm3	1695	1552	1611	0.93	--	0.01	60	79.8	4e-15	length=623 	Family:IS1380
ZS_3_C8551932_1	632	2	65	ISOba1	1271	988	925	0.9	--	0	64	79.8	4e-15	length=632 	Family:IS3
ZS_3_C8554732_1	638	574	635	ISXo1	1156	604	543	0.91	--	0	62	83.8	3e-16	length=638 	Family:IS5
ZS_3_C8558350_1	647	530	582	ISAnsp10	1185	907	959	0.92	--	0	53	73.8	3e-13	length=647 	Family:IS630
ZS_3_C8558696_1	648	332	401	ISAzo18	1471	1045	976	0.91	--	0	70	91.7	1e-18	length=648 	Family:IS3
ZS_3_C8559864_1	651	171	221	ISAli7	1416	420	370	0.9	--	0	51	61.9	1e-09	length=651 	Family:IS256
ZS_3_C8561566_1	655	141	234	ISNha4	1266	259	352	0.9	--	0	94	115	8e-26	length=655 	Family:IS3
ZS_3_C8567862_1	672	487	538	ISPa133	1229	984	1035	0.9	--	0	52	63.9	3e-10	length=672 	Family:IS3
ZS_3_C8568420_1	674	119	240	ISRta2	1386	1220	1099	0.9	--	0	122	147	2e-35	length=674 	Family:IS256
ZS_3_C8568716_1	675	106	206	IS1248B	830	769	669	0.91	--	0	101	129	5e-30	length=675 	Family:IS5
ZS_3_C8568716_1	675	519	571	IS1248B	830	368	316	0.92	--	0	53	73.8	3e-13	length=675 	Family:IS5
ZS_3_C8571524_1	683	445	499	ISRjo2	1147	702	648	0.9	--	0	55	69.9	4e-12	length=683 	Family:IS630
ZS_3_C8574670_1	693	272	322	ISThsp4	1289	1055	1005	0.9	--	0	51	61.9	1e-09	length=693 	Family:IS3
ZS_3_C8574962_1	694	70	173	ISPebe1	1363	1161	1058	0.9	--	0	104	127	2e-29	length=694 	Family:IS256
ZS_3_C8575544_1	696	262	375	ISTha1	1301	1243	1130	0.91	--	0	114	147	2e-35	length=696 	Family:ISAs1
ZS_3_C8575720_1	697	544	593	ISBfun4	1464	1111	1160	0.92	--	0	50	67.9	2e-11	length=697 	Family:IS701
ZS_3_C8576594_1	699	1	77	ISBcen28	2311	803	879	0.9	--	0	77	97.6	2e-20	length=699 	Family:IS21
ZS_3_C8576694_1	700	449	501	ISSpo9	1049	509	561	0.92	--	0	53	73.8	3e-13	length=700 	Family:IS5
ZS_3_C8576802_1	700	598	657	ISOba1	1271	279	220	0.9	--	0	60	71.9	1e-12	length=700 	Family:IS3
ZS_3_C8577578_1	703	612	676	ISPa42	16941	11556	11620	0.9	--	0	65	81.8	1e-15	length=703 	Family:Tn3
ZS_3_C8578622_1	706	188	259	ISSpu5	2556	1149	1220	0.91	--	0	72	95.6	8e-20	length=706 	Family:IS21
ZS_3_C8583916_1	725	17	725	ISUnCu19	1461	1	709	0.98	--	0	709	1302	0.0	length=725 	Family:ISKra4
ZS_3_C8584284_1	726	1	73	ISAzo26	2604	1544	1616	0.9	--	0	73	89.7	5e-18	length=726 	Family:IS91
ZS_3_C8585096_1	730	1	56	ISPa27	1361	689	744	0.94	--	0	56	87.7	2e-17	length=730 	Family:IS256
ZS_3_C8587128_1	738	139	192	ISNmo4	1176	605	552	0.9	--	0	54	67.9	2e-11	length=738 	Family:IS5
ZS_3_C8590248_1	751	76	126	ISStag2	1035	635	585	0.92	--	0	51	69.9	5e-12	length=751 	Family:IS481
ZS_3_C8592531_1	761	172	231	ISXoo7	1157	941	882	0.91	--	0	60	79.8	5e-15	length=761 	Family:IS5
ZS_3_C8593237_1	764	498	555	ISBcen26	1041	834	891	0.94	--	0	58	91.7	1e-18	length=764 	Family:IS481
ZS_3_C8593409_1	765	423	478	ISMch3	1510	1170	1225	0.91	--	0	56	71.9	1e-12	length=765 	Family:IS3
ZS_3_C8596289_1	778	136	197	ISPosp4	1328	1074	1013	0.91	--	0	62	83.8	3e-16	length=778 	Family:IS4
ZS_3_C8599473_1	795	33	115	ISPca2	1218	789	707	0.9	--	0	83	101	1e-21	length=795 	Family:IS3
ZS_3_C8599825_1	797	1	743	ISMyma5	1838	423	1165	0.9	--	0	743	894	0.0	length=797 	Family:IS481
ZS_3_C8601159_1	804	1	64	ISMdi25	1601	1121	1184	0.92	--	0	64	87.7	2e-17	length=804 	Family:IS30
ZS_3_C8601833_1	808	226	275	ISMfu1	1293	361	410	0.92	--	0	50	67.9	2e-11	length=808 	Family:ISAzo13
ZS_3_C8602241_1	810	124	178	ISGdi17	2482	1987	1933	0.9	--	0	55	69.9	5e-12	length=810 	Family:IS21
ZS_3_C8604251_1	821	292	342	ISJsp1	1312	813	863	0.9	--	0	51	61.9	1e-09	length=821 	Family:IS3
ZS_3_C8604807_1	825	1	778	ISCte2	1301	778	1	0.99	--	0	778	1501	0.0	length=825 	Family:IS3
ZS_3_C8605579_1	829	666	802	ISDar2	1322	657	521	0.9	--	0	137	168	8e-42	length=829 	Family:IS4
ZS_3_C8606267_1	834	105	158	ISPst3	2606	721	668	0.92	--	0	54	75.8	8e-14	length=834 	Family:IS21
ZS_3_C8608329_1	846	425	477	ISPpu2	1131	610	558	0.9	--	0	53	65.9	8e-11	length=846 	Family:IS630
ZS_3_C8609915_1	856	222	272	ISBps1	1290	1059	1009	0.9	--	0	51	61.9	1e-09	length=856 	Family:IS3
ZS_3_C8612057_1	872	332	390	IS1114	1519	601	659	0.93	--	0	59	85.7	9e-17	length=872 	Family:IS5
ZS_3_C8612517_1	875	1	73	IS666	1472	84	155	0.93	--	0.01	73	97.6	2e-20	length=875 	Family:IS256
ZS_3_C8615267_1	896	693	764	ISMdi11	1053	806	877	0.9	--	0	72	87.7	2e-17	length=896 	Family:IS481
ZS_3_C8616285_1	905	461	522	ISNGR8	1298	423	362	0.93	--	0	62	91.7	2e-18	length=905 	Family:IS256
ZS_3_C8616419_1	906	457	506	ISMra5	832	461	412	0.9	--	0	50	60.0	5e-09	length=906 	Family:IS5
ZS_3_C8616603_1	908	42	124	ISAe1	1313	785	703	0.9	--	0	83	101	2e-21	length=908 	Family:ISL3
ZS_3_C8617643_1	917	220	294	ISOba1	1271	217	291	0.92	--	0	75	101	2e-21	length=917 	Family:IS3
ZS_3_C8618763_1	927	278	338	TnXo19	18767	4724	4784	0.9	--	0	61	73.8	4e-13	length=927 	Family:Tn3
ZS_3_C8621089_1	949	338	390	ISCap2	1123	902	850	0.9	--	0	53	65.9	9e-11	length=949 	Family:IS5
ZS_3_C8621743_1	956	117	182	ISErsp1	1201	972	907	0.9	--	0	66	83.8	4e-16	length=956 	Family:IS481
ZS_3_C8622291_1	961	844	913	ISDar2	1322	1000	1069	0.9	--	0	70	83.8	4e-16	length=961 	Family:IS4
ZS_3_C8622871_1	967	257	309	ISSsp4	2558	1	53	0.92	--	0	53	73.8	4e-13	length=967 	Family:IS21
ZS_3_C8624661_1	986	16	86	ISPa42	16941	11626	11556	0.9	--	0	71	85.7	1e-16	length=986 	Family:Tn3
ZS_3_C8627761_1	1022	70	119	ISButh5	1350	1057	1008	0.94	--	0	50	75.8	1e-13	length=1022 	Family:IS5
ZS_3_C8628935_1	1037	487	537	ISCARN107	1172	526	576	0.92	--	0	51	69.9	7e-12	length=1037 	Family:IS5
ZS_3_C8630479_1	1058	111	172	ISSoEn2	1315	1092	1031	0.91	--	0	62	83.8	4e-16	length=1058 	Family:IS256
ZS_3_C8630883_1	1064	307	379	IS1600	2520	856	784	0.91	--	0.02	74	83.8	4e-16	length=1064 	Family:IS21
ZS_3_C8631617_1	1075	754	803	ISRta4	1915	1356	1405	0.9	--	0	50	60.0	7e-09	length=1075 	Family:IS110
ZS_3_C8632571_1	1091	572	621	ISPsy20	2572	470	519	0.92	--	0	50	67.9	3e-11	length=1091 	Family:IS21
ZS_3_C8632891_1	1096	862	912	ISGau8	1364	1100	1150	0.9	--	0	51	61.9	2e-09	length=1096 	Family:IS30
ZS_3_C8634439_1	1122	1	473	ISVsa3	977	473	1	1	--	0	473	938	0.0	length=1122 	Family:IS91
ZS_3_C8634879_1	1131	1055	1131	ISCARN15	2427	1438	1362	0.92	--	0	77	105	1e-22	length=1131 	Family:IS66
ZS_3_C8636075_1	1153	831	897	ISPfr16	1234	1015	1081	0.91	--	0	67	85.7	1e-16	length=1153 	Family:IS30
ZS_3_C8637021_1	1174	514	618	IS1394	1100	617	513	0.9	--	0	105	129	9e-30	length=1174 	Family:IS30
ZS_3_C8638851_1	1217	306	357	IS1389-B	1203	218	269	0.92	--	0	52	71.9	2e-12	length=1217 	Family:IS3
ZS_3_C8638983_1	1220	213	283	IS1403	1203	1023	953	0.9	--	0	71	85.7	1e-16	length=1220 	Family:IS3
ZS_3_C8639301_1	1229	566	635	IS5	1195	544	613	0.91	--	0	70	91.7	2e-18	length=1229 	Family:IS5
ZS_3_C8639559_1	1235	934	983	TnXax1	8945	5936	5887	0.9	--	0	50	60.0	8e-09	length=1235 	Family:Tn3
ZS_3_C8639965_1	1245	42	103	ISCARN70	1312	1139	1078	0.93	--	0	62	91.7	2e-18	length=1245 	Family:IS4
ZS_3_C8640117_1	1250	983	1037	ISMaq1	1194	947	1001	0.92	--	0	55	77.8	3e-14	length=1250 	Family:IS3
ZS_3_C8641469_1	1288	1056	1136	ISPosp7	1612	665	585	0.91	--	0	81	105	1e-22	length=1288 	Family:IS1380
ZS_3_C8641543_1	1290	821	870	ISFlsp1	2669	796	845	0.9	--	0	50	60.0	8e-09	length=1290 	Family:IS21
ZS_3_C8642117_1	1306	234	313	ISThsp4	1289	1081	1002	0.91	--	0	80	103	6e-22	length=1306 	Family:IS3
ZS_3_C8642441_1	1316	361	443	ISAisp2	1241	278	360	0.9	--	0	83	101	2e-21	length=1316 	Family:IS3
ZS_3_C8643503_1	1349	36	106	ISPebe1	1363	547	617	0.9	--	0	71	85.7	1e-16	length=1349 	Family:IS256
ZS_3_C8644227_1	1373	1	1373	ISRer3	1471	99	1471	0.99	--	0	1373	2714	0.0	length=1373 	Family:IS256
ZS_3_C8644359_1	1377	966	1037	ISAzsp1	1309	362	291	0.9	--	0	72	87.7	4e-17	length=1377 	Family:IS3
ZS_3_C8644515_1	1382	488	540	ISAzo19	2423	970	918	0.9	--	0	53	65.9	1e-10	length=1382 	Family:IS66
ZS_3_C8647279_1	1492	124	210	ISXoo13	1312	1191	1105	0.9	--	0	87	109	1e-23	length=1492 	Family:ISL3
ZS_3_C8647817_1	1519	634	683	ISBcen3	1413	880	929	0.92	--	0	50	67.9	4e-11	length=1519 	Family:IS110
ZS_3_C8648129_1	1534	1055	1130	ISIde1	1448	428	353	0.92	--	0	76	103	7e-22	length=1534 	Family:ISL3
ZS_3_C8648129_1	1534	621	678	ISIde1	1448	859	802	0.91	--	0	58	75.8	2e-13	length=1534 	Family:ISL3
ZS_3_C8649029_1	1583	1	53	IS1096	2259	1255	1307	0.9	--	0	53	65.9	2e-10	length=1583 	Family:ISL3
ZS_3_C8649141_1	1589	574	630	ISVei6	1688	600	656	0.92	--	0	57	81.8	3e-15	length=1589 	Family:IS1182
ZS_3_C8650225_1	1652	1158	1233	ISGosp1	1642	1163	1238	0.93	--	0	76	111	3e-24	length=1652 	Family:IS1380
ZS_3_C8650225_1	1652	964	1020	ISGosp1	1642	963	1019	0.91	--	0	57	73.8	7e-13	length=1652 	Family:IS1380
ZS_3_C8650573_1	1673	293	364	ISVei6	1688	1391	1320	0.9	--	0	72	87.7	5e-17	length=1673 	Family:IS1182
ZS_3_C8650801_1	1687	234	283	ISCmi3	1459	1285	1236	0.9	--	0	50	60.0	1e-08	length=1687 	Family:IS30
ZS_3_C8650921_1	1695	87	1695	IS1326	2470	1	1609	1	--	0	1609	3190	0.0	length=1695 	Family:IS21
ZS_3_C8651093_1	1706	1045	1106	ISXo1	1156	601	540	0.9	--	0	62	75.8	2e-13	length=1706 	Family:IS5
ZS_3_C8653392_1	1915	623	715	ISPa63	2654	1239	1331	0.9	--	0	93	113	9e-25	length=1915 	Family:IS21
ZS_3_C8653392_1	1915	1160	1218	ISPa63	2654	1821	1879	0.91	--	0	59	77.8	5e-14	length=1915 	Family:IS21
ZS_3_C8655996_1	2262	482	534	IS1051	1158	686	634	0.9	--	0	53	65.9	2e-10	length=2262 	Family:IS5
ZS_3_C8657206_1	2494	971	1020	ISRel8	3226	1472	1423	0.9	--	0	50	60.0	2e-08	length=2494 	Family:IS66
ZS_3_C8657824_1	2683	688	739	ISPpu23	2481	531	582	0.9	--	0	52	63.9	1e-09	length=2683 	Family:IS21
ZS_3_C8660370_1	4208	684	738	ISMyma2	1679	1437	1491	0.92	--	0	55	77.8	1e-13	length=4208 	Family:IS1380
ZS_3_C8660556_1	4477	1	551	ISVsa3	977	427	977	1	--	0	551	1092	0.0	length=4477 	Family:IS91
ZS_3_C8661010_1	5756	48	134	TnAs3	18735	14696	14611	0.9	--	0.01	87	101	1e-20	length=5756 	Family:Tn3
ZS_3_scaffold107036_1	554	444	502	ISMmg1	1359	410	352	0.91	--	0	59	77.8	1e-14	length=554 	Family:IS110
ZS_3_scaffold11403_2	2908	425	507	ISAzs17	7252	3321	3403	0.91	--	0	83	109	2e-23	length=2908 	Family:Tn3
ZS_3_scaffold114822_1	3023	1385	1443	ISGme3	1484	882	940	0.94	--	0	59	93.7	1e-18	length=3023 	Family:IS5
ZS_3_scaffold11554_1	546	1	507	ISAzo17	2095	507	1	0.98	--	0	507	957	0.0	length=546 	Family:IS21
ZS_3_scaffold11938_1	1539	301	358	ISVei6	1688	1363	1306	0.96	--	0	58	99.6	1e-20	length=1539 	Family:IS1182
ZS_3_scaffold12071_3	1020	318	382	ISAzo41	1158	665	601	0.92	--	0	65	89.7	7e-18	length=1020 	Family:IS5
ZS_3_scaffold122568_2	961	472	521	IS1403	1203	996	947	0.92	--	0	50	67.9	2e-11	length=961 	Family:IS3
ZS_3_scaffold12385_1	1244	137	225	ISBph1	1290	1091	1003	0.92	--	0	89	121	2e-27	length=1244 	Family:IS3
ZS_3_scaffold12950_1	702	611	681	ISRme1	1331	746	676	0.9	--	0	71	85.7	7e-17	length=702 	Family:IS5
ZS_3_scaffold135529_2	765	377	440	ISAzo5	1478	1102	1039	0.92	--	0.03	65	73.8	3e-13	length=765 	Family:IS4
ZS_3_scaffold13993_1	863	430	480	ISNieu4	842	404	454	0.9	--	0	51	61.9	1e-09	length=863 	Family:IS5
ZS_3_scaffold140569_1	508	402	508	ISPme2	851	4	110	0.91	--	0	107	141	1e-33	length=508 	Family:IS5
ZS_3_scaffold141571_4	1549	1414	1469	ISAli4	1324	1063	1118	0.91	--	0	56	71.9	2e-12	length=1549 	Family:IS3
ZS_3_scaffold14626_1	1424	683	732	ISAzo21	2423	558	606	0.9	--	0.02	50	52.0	2e-06	length=1424 	Family:IS66
ZS_3_scaffold149_1	1541	962	1048	ISBcen19	2450	1359	1273	0.9	--	0	87	109	1e-23	length=1541 	Family:IS66
ZS_3_scaffold149_1	1541	105	154	ISBcen19	2450	2195	2146	0.9	--	0	50	60.0	9e-09	length=1541 	Family:IS66
ZS_3_scaffold150519_1	1221	626	678	ISHne1	1324	882	830	0.9	--	0	53	65.9	1e-10	length=1221 	Family:IS3
ZS_3_scaffold15203_1	2926	2702	2753	ISXfu1	1162	965	914	0.9	--	0	52	63.9	1e-09	length=2926 	Family:IS5
ZS_3_scaffold15421_1	604	1	527	ISTha1	1301	775	1301	0.91	--	0	527	688	0.0	length=604 	Family:ISAs1
ZS_3_scaffold15686_2	1113	208	315	ISAzo19	2423	1528	1635	0.93	--	0	108	159	1e-38	length=1113 	Family:IS66
ZS_3_scaffold15836_1	4149	1	4149	ISPa38	6455	191	4339	1	--	0	4149	8225	0.0	length=4149 	Family:Tn3
ZS_3_scaffold15836_4	525	1	525	ISPa38	6455	4988	5512	0.99	--	0	525	1033	0.0	length=525 	Family:Tn3
ZS_3_scaffold15836_5	534	1	534	ISPa38	6455	5546	6079	1	--	0	534	1059	0.0	length=534 	Family:Tn3
ZS_3_scaffold1597_1	1470	1387	1440	ISMpe1	1295	764	817	0.9	--	0	54	67.9	4e-11	length=1470 	Family:IS3
ZS_3_scaffold160078_1	531	1	472	TnAs2	8650	472	1	0.9	--	0	472	563	1e-161	length=531 	Family:Tn3
ZS_3_scaffold16249_1	719	8	89	ISPa54	1159	614	533	0.95	--	0	82	131	1e-30	length=719 	Family:IS5
ZS_3_scaffold16310_1	1938	1428	1593	ISPfr3	1457	1252	1417	0.9	--	0	166	202	1e-51	length=1938 	Family:ISL3
ZS_3_scaffold166195_2	716	83	142	ISMgi1	1614	1009	1068	0.9	--	0	60	71.9	1e-12	length=716 	Family:IS1380
ZS_3_scaffold16962_1	1225	1146	1223	ISJsp3	2615	1168	1091	0.91	--	0	78	99.6	9e-21	length=1225 	Family:IS21
ZS_3_scaffold17197_1	920	816	869	ISRm13	1550	1027	974	0.92	--	0	54	75.8	9e-14	length=920 	Family:IS5
ZS_3_scaffold176840_1	647	422	479	TnAs3	18735	9326	9383	0.94	--	0	58	91.7	1e-18	length=647 	Family:Tn3
ZS_3_scaffold176840_1	647	134	190	TnAs3	18735	9325	9381	0.94	--	0	57	89.7	4e-18	length=647 	Family:Tn3
ZS_3_scaffold1780_1	9481	1537	2560	IS1096	2259	2259	1237	0.9	--	0	1026	1241	0.0	length=9481 	Family:ISL3
ZS_3_scaffold17853_1	1277	256	309	ISGme2	1314	1008	1061	0.92	--	0	54	75.8	1e-13	length=1277 	Family:IS4
ZS_3_scaffold178978_2	518	321	518	ISThsp19	2657	2412	2215	0.91	--	0	198	258	7e-69	length=518 	Family:IS21
ZS_3_scaffold180346_2	786	1	786	TnAs2	8650	4035	4820	0.93	--	0	786	1154	0.0	length=786 	Family:Tn3
ZS_3_scaffold182538_1	769	392	478	ISDsh1	1326	385	299	0.9	--	0	87	109	6e-24	length=769 	Family:IS3
ZS_3_scaffold183691_1	3800	1180	1232	ISLxx3	2637	2483	2431	0.9	--	0	53	65.9	4e-10	length=3800 	Family:IS21
ZS_3_scaffold184919_1	569	199	355	ISMrh1	1472	157	1	0.9	--	0.02	159	174	8e-44	length=569 	Family:IS256
ZS_3_scaffold19079_2	684	332	440	ISAfe2	1124	930	822	0.9	--	0	109	137	2e-32	length=684 	Family:IS256
ZS_3_scaffold193080_1	1079	936	986	ISAcp2	1025	824	874	0.92	--	0	51	69.9	7e-12	length=1079 	Family:IS481
ZS_3_scaffold19486_1	1149	949	1024	ISCARN107	1172	627	552	0.94	--	0	76	119	9e-27	length=1149 	Family:IS5
ZS_3_scaffold195033_1	1668	122	210	ISPkr1	2469	2329	2241	0.93	--	0	89	129	1e-29	length=1668 	Family:IS21
ZS_3_scaffold195667_2	1231	420	498	ISCc3	1514	1229	1151	0.92	--	0	79	109	9e-24	length=1231 	Family:IS3
ZS_3_scaffold198078_1	543	335	392	ISPa22	1664	541	484	0.91	--	0	58	75.8	5e-14	length=543 	Family:IS1182
ZS_3_scaffold19892_1	2554	1487	1536	ISSpal2	1314	307	356	0.9	--	0	50	60.0	2e-08	length=2554 	Family:IS5
ZS_3_scaffold199686_1	1110	313	363	ISEc15	1230	724	774	0.9	--	0	51	61.9	2e-09	length=1110 	Family:IS3
ZS_3_scaffold20023_2	36122	21598	21659	TnXo19	18767	3649	3710	0.95	--	0	62	99.6	3e-19	length=36122 	Family:Tn3
ZS_3_scaffold20023_2	36122	23778	23832	TnXo19	18767	5817	5871	0.9	--	0	55	69.9	2e-10	length=36122 	Family:Tn3
